what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506470956877
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506470960495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1506470961747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1506470967162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506470968520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506470969728
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506470971977
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506470972704
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506470976335
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1506470979120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1506470980430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1506470981967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1506470985880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471053379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471054276
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471056746
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506471057474
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1506471062290
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10110b0, /cygdrive/d/compsys303/assignment2/pacemaker/pacemaker.elf] return code: 134",1506471064249
error,log,,,"Downloading ELF Process failed",1506471064249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471064249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471066331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471074020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471075465
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471078797
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506471080497
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x10110b0] return code: 4, 'other error'",1506471081378
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471084121
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1506471086540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471118383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471119572
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471122077
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506471122799
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471126448
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1506471133829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1506471195047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471196805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471197871
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471200340
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506471201051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1506471201417
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1506471202180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1506471203136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471205606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471206667
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10110b0, /cygdrive/d/compsys303/assignment2/pacemaker/pacemaker.elf] return code: 134",1506471207567
error,log,,,"Downloading ELF Process failed",1506471207567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471207587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471208563
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471210007
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506471211709
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x10110b0] return code: 4, 'other error'",1506471212621
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471215377
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1506471217860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471279089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471280260
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1506471366006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471370244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471373923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471378523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471380557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471383998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1506471384025
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1506471384252
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471384783
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506471385652
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471388614
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506471389382
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1506471389555
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1506471391182
